"race_group","stationid","station_avg_st","station_avg_bt","station_catch"
"Sessile epifauna","182-112",10.06,4.76,0.104
"Sessile epifauna","182-116",8.4,5.2,1.054
"Sessile epifauna","182-119",10.3,5.4,0.13
"Sessile epifauna","182-121",9.5,5.9,0.531
"Sessile epifauna","182-125",9.8,5.3,0.112
"Sessile epifauna","182-127",11.6,5.2,0.363
"Sessile epifauna","182-129",9.4,5.4,0.634
"Sessile epifauna","182-83",7.88,4.94,3.302
"Sessile epifauna","182-84",9.75,4.7,0.802
"Sessile epifauna","182-85",8.8,4.2,0.474
"Sessile epifauna","182-87",9.6,5.3,0.126
"Sessile epifauna","182-90",10.1,6.4,0.087
"Sessile epifauna","182-94",7.7,7.65,0.635
"Sessile epifauna","183-108",10.4,8.2,19.88
"Sessile epifauna","183-110",10.3666666666667,7.7,0.582
"Sessile epifauna","183-111",8.8,5.1,0.216
"Sessile epifauna","183-113",9.6,5.33333333333333,0.564
"Sessile epifauna","183-114",12.2,4.9,0.045
"Sessile epifauna","183-115",7.4,5.2,0.018
"Sessile epifauna","183-119",9.4,4.8,0.09
"Sessile epifauna","183-120",10.6,5,2.622
"Sessile epifauna","183-130",10.7333333333333,5.56666666666667,1.297
"Sessile epifauna","183-131",8.9,7.8,41.21
"Sessile epifauna","183-77",9.2,3.9,0.78
"Sessile epifauna","183-78",9.59090909090909,3.7,5.352
"Sessile epifauna","183-85",9.24,4.24,0.422
"Sessile epifauna","183-86",8.6,4.7,1.262
"Sessile epifauna","183-90",9.1,6.9,0.046
"Sessile epifauna","183-93",8.6,8.3,0.268
"Sessile epifauna","183-94",6.4,6.1,18.698
"Sessile epifauna","184-108",10.1,8.7,8.787
"Sessile epifauna","184-109",11.325,7.85,12.216
"Sessile epifauna","184-112",8.5,5.4,0.278
"Sessile epifauna","184-115",9,6.4,0.57
"Sessile epifauna","184-116",8.4,6.3,0.224
"Sessile epifauna","184-117",9.56666666666667,7.76666666666667,1.128
"Sessile epifauna","184-118",9.45,6.34,7.983
"Sessile epifauna","184-119",9.6,8.3,0.056
"Sessile epifauna","184-120",10.375,5.65,0.662
"Sessile epifauna","184-121",9.725,5.125,3.902
"Sessile epifauna","184-127",9.2,5,0.306
"Sessile epifauna","184-131",9.31,5.56,4.438
"Sessile epifauna","184-132",9.3,7.15,10.79
"Sessile epifauna","184-79",10.1,3.3,0.456
"Sessile epifauna","184-81",12.2,3.3,0.032
"Sessile epifauna","185-106",8.2,7.7,0.56
"Sessile epifauna","185-107",8.4,6.6,0.092
"Sessile epifauna","185-108",10.8,8.7,7.856
"Sessile epifauna","185-109",7.925,6.4375,7.864
"Sessile epifauna","185-111",12.1,8.9,0.997
"Sessile epifauna","185-122",9.26666666666667,4.6,0.25
"Sessile epifauna","185-123",10.7666666666667,5.43333333333333,0.358
"Sessile epifauna","185-78",6.8,3.2,0.05
"Sessile epifauna","185-87",8.5,4.11666666666667,5.84
"Sessile epifauna","185-88",10.23,4.71,2.491
"Sessile epifauna","185-92",11.1,6.8,2.838
"Sessile epifauna","185-93",6.9,5.6,0.276
"Sessile epifauna","186-105",8.55,8.1,1.46
"Sessile epifauna","186-106",9.6,8.6,55.082
"Sessile epifauna","186-108",8.4,6.4,1.704
"Sessile epifauna","186-109",9.26,8.08,0.528
"Sessile epifauna","186-115",9.93333333333333,8.2,0.218
"Sessile epifauna","186-123",11.6,5.9,1.154
"Sessile epifauna","186-125",6.6,4.3,0.348
"Sessile epifauna","186-126",9.2,5.4,0.292
"Sessile epifauna","186-127",9.4,5,1.266
"Sessile epifauna","186-132",9.8,6.7,1.426
"Sessile epifauna","186-133",9.5,7.7,0.152
"Sessile epifauna","186-83",8.9,3,0.352
"Sessile epifauna","186-87",8.85454545454546,4.05454545454545,11.05
"Sessile epifauna","186-88",9.2,4.525,0.987
"Sessile epifauna","186-89",9.55,5.5,3.054
"Sessile epifauna","186-90",11,5.73333333333333,18.929
"Sessile epifauna","186-92",9.85,5.85,0.586
"Sessile epifauna","187-105",10.04,9,0.398
"Sessile epifauna","187-109",9.83,8.98,0.983
"Sessile epifauna","187-124",12.4,6.6,5.67
"Sessile epifauna","187-130",8.4,5.2,0.086
"Sessile epifauna","187-132",10.7333333333333,5.6,1.808
"Sessile epifauna","187-79",8.4,3,0.014
"Sessile epifauna","187-81",6.7,3,0.026
"Sessile epifauna","187-87",9.075,4.09166666666667,9.302
"Sessile epifauna","187-88",8.92307692307692,4.55384615384615,4.907
"Sessile epifauna","187-89",9.48,4.74,0.472
"Sessile epifauna","187-90",7.8,4.7,1.554
"Sessile epifauna","187-91",7.5,5.5,0.264
"Sessile epifauna","187-92",9.3,5.4,10.948
"Sessile epifauna","187-93",7.32,4.98,19.902
"Sessile epifauna","187-94",9.7,6.4,32.748
"Sessile epifauna","187-96",10.2,8.5,0.091
"Sessile epifauna","188-104",11.2,10.5,0.262
"Sessile epifauna","188-105",6,5.4,2.56
"Sessile epifauna","188-106",8.43333333333333,6.83333333333333,0.303
"Sessile epifauna","188-107",9.72,7.36,0.59
"Sessile epifauna","188-124",9.9,8.3,0.804
"Sessile epifauna","188-132",8.6,5.5,0.013
"Sessile epifauna","188-133",11.7,6.7,0.182
"Sessile epifauna","188-77",6.9,3.4,0.004
"Sessile epifauna","188-89",8.65,5.1,0.014
"Sessile epifauna","188-90",10,5.4,0.062
"Sessile epifauna","188-91",9.6,5.475,0.098
"Sessile epifauna","188-94",9.45,5.68333333333333,19.129
"Sessile epifauna","188-96",9.2,7.4,3.7
"Sessile epifauna","189-104",9.8,9.45,0.274
"Sessile epifauna","189-105",7.89,6.61,4.106
"Sessile epifauna","189-106",10.8833333333333,7.68333333333333,1.728
"Sessile epifauna","189-108",9.24285714285714,7.71428571428571,50.774
"Sessile epifauna","189-125",8.9,5.3,0.162
"Sessile epifauna","189-127",11.9,5,0.045
"Sessile epifauna","189-131",12.6,5.1,0.045
"Sessile epifauna","189-132",9.4,5.4,0.004
"Sessile epifauna","189-134",9.5,4.8,0.098
"Sessile epifauna","189-135",10,4.8,0.01
"Sessile epifauna","189-89",9.76666666666667,5.33333333333333,0.46
"Sessile epifauna","189-90",9.8,5.7,0.038
"Sessile epifauna","189-91",6.4,5.2,0.014
"Sessile epifauna","189-95",9.6,5.9,0.08
"Sessile epifauna","189-96",10.3,6.1,1.698
"Sessile epifauna","19-15",5.9,5.6,1.442
"Sessile epifauna","19-16",6,5.1,13.694
"Sessile epifauna","190-105",7.76666666666667,6.46666666666667,19.23
"Sessile epifauna","190-106",8.3,7.2,0.768
"Sessile epifauna","190-108",10.2,10.1,0.15
"Sessile epifauna","190-131",9.8,4.2,4.936
"Sessile epifauna","190-134",9.5,7,0.506
"Sessile epifauna","190-82",10.4888888888889,3.72222222222222,4.398
"Sessile epifauna","190-86",11,3.9,0.034
"Sessile epifauna","190-89",8.8,5.5,6.17
"Sessile epifauna","191-104",10.7,8.2,0.008
"Sessile epifauna","191-105",9.44166666666667,7.71666666666667,36.891
"Sessile epifauna","191-107",8.78,6.46,14.67
"Sessile epifauna","191-108",8.9,5.1,3.942
"Sessile epifauna","191-127",10.3,4.4,0.066
"Sessile epifauna","191-133",7.2,4.3,0.028
"Sessile epifauna","191-136",9,6.2,3.784
"Sessile epifauna","191-139",7.95,3.775,0.864
"Sessile epifauna","191-85",7.7,4.2,0.294
"Sessile epifauna","191-86",8.8,5.2,0.006
"Sessile epifauna","191-88",10.2,5.9,0.22
"Sessile epifauna","191-89",9.72,5.42,1.804
"Sessile epifauna","191-90",9.45,6.05,0.753
"Sessile epifauna","191-91",10.2,5.6,5.11
"Sessile epifauna","191-92",11.1,5.7,1.398
"Sessile epifauna","191-94",10.5,5.5,0.009
"Sessile epifauna","191-98",9.6,9.6,0.136
"Sessile epifauna","192-106",9.3,6.9,0.028
"Sessile epifauna","192-107",7.1,6.9,0.28
"Sessile epifauna","192-108",9.56666666666667,6.06666666666667,0.562
"Sessile epifauna","192-127",8.16,5.18,0.87
"Sessile epifauna","192-130",11.6,5.6,0.376
"Sessile epifauna","192-134",8.8,5.4,0.014
"Sessile epifauna","192-135",10.6333333333333,5.43333333333333,0.228
"Sessile epifauna","192-140",9.2,7,8.09
"Sessile epifauna","192-85",9.24444444444445,3.91111111111111,2.281
"Sessile epifauna","192-90",6.6,5.4,0.892
"Sessile epifauna","192-93",8.8,5.25,0.016
"Sessile epifauna","192-96",9.1,6.05,17.056
"Sessile epifauna","192-97",8.2,5.3,2.932
"Sessile epifauna","193-103",8.6,8,0.57
"Sessile epifauna","193-108",9.9,5.3,0.012
"Sessile epifauna","193-109",10.4,3.6,0.094
"Sessile epifauna","193-126",9.69090909090909,7.05454545454545,20.05
"Sessile epifauna","193-127",8.35,5.775,8.058
"Sessile epifauna","193-128",10.5,5.9,87.582
"Sessile epifauna","193-134",10.5,4.8,0.018
"Sessile epifauna","193-137",10.6,5.7,0.22
"Sessile epifauna","193-138",11.7166666666667,7.36666666666667,26.807
"Sessile epifauna","193-139",10.4333333333333,6.73333333333333,0.824
"Sessile epifauna","193-140",8.9,6,0.244
"Sessile epifauna","193-86",9.96,4.02,2.124
"Sessile epifauna","193-87",10.7,5.7,0.024
"Sessile epifauna","193-89",11.6,5.5,0.228
"Sessile epifauna","193-90",11.6,5.8,0.042
"Sessile epifauna","193-93",9.5,5.3,0.09
"Sessile epifauna","193-95",10.2,5.3,0.03
"Sessile epifauna","193-96",9.25,5.7,44.332
"Sessile epifauna","193-98",9.2,8.2,0.026
"Sessile epifauna","194-101",10.3,10,0.178
"Sessile epifauna","194-102",8.4,7.9,0.768
"Sessile epifauna","194-108",11.2,4.8,0.002
"Sessile epifauna","194-109",9,5.6,5.126
"Sessile epifauna","194-111",9,0.8,0.222
"Sessile epifauna","194-127",7.85,4.825,3.148
"Sessile epifauna","194-132",10.7,4.7,0.008
"Sessile epifauna","194-134",10.2,4.8,0.164
"Sessile epifauna","194-137",10.6,6,1.589
"Sessile epifauna","194-140",9.5,8.9,12.071
"Sessile epifauna","194-141",10.2,6.8,144.734
"Sessile epifauna","194-142",9.8,6.6,1.476
"Sessile epifauna","194-158",11.3,10.8,0.038
"Sessile epifauna","194-89",6.9,5.3,0.038
"Sessile epifauna","194-90",8.7,5,0.368
"Sessile epifauna","194-91",10.7,5.5,0.01
"Sessile epifauna","194-99",9.45,8.55,0.846
"Sessile epifauna","195-103",9.2,6.95625,33.364
"Sessile epifauna","195-104",8.9,6.3,64.474
"Sessile epifauna","195-113",9.1,0.8,0.252
"Sessile epifauna","195-130",10.1,6,0.034
"Sessile epifauna","195-141",10.8,8.2,31.31
"Sessile epifauna","195-158",9.3,7.9,0.062
"Sessile epifauna","195-86",9.8,4.2,0.766
"Sessile epifauna","195-87",9.96,4.9,4.246
"Sessile epifauna","195-88",6.9,5.5,0.06
"Sessile epifauna","195-89",11.4,6.7,1.982
"Sessile epifauna","195-90",10.2,5.1,0.138
"Sessile epifauna","195-92",9.9,5.8,0.062
"Sessile epifauna","195-94",9.3,5.5,0.054
"Sessile epifauna","195-96",7.4,5,0.092
"Sessile epifauna","195-97",9.1,6.1,9.682
"Sessile epifauna","195-98",9.1,7.2,18.08
"Sessile epifauna","196-101",10.2,7.4,0.228
"Sessile epifauna","196-102",8.4,7.5,0.268
"Sessile epifauna","196-103",9.2,5.1,1.49
"Sessile epifauna","196-104",9.53333333333333,7.53333333333333,56.392
"Sessile epifauna","196-105",10.15,7.7,6.646
"Sessile epifauna","196-113",9.7,2.1,0.268
"Sessile epifauna","196-114",12.7,8.1,0.226
"Sessile epifauna","196-134",6.5,4.2,0.556
"Sessile epifauna","196-141",9.3,5.4,0.2
"Sessile epifauna","196-142",10.5,6.3,0.426
"Sessile epifauna","196-86",9.84545454545455,5.12727272727273,1.474
"Sessile epifauna","196-87",10.025,5.7,0.102
"Sessile epifauna","196-88",9.5,4.9,0.002
"Sessile epifauna","196-89",8,5.7,1.095
"Sessile epifauna","196-90",12.8,5.2,0.014
"Sessile epifauna","196-91",10.4,4.6,1.354
"Sessile epifauna","196-92",9.55,5.15,0.064
"Sessile epifauna","196-94",8.1,4.9,0.294
"Sessile epifauna","196-96",10,5.8,0.028
"Sessile epifauna","196-97",10,5.8,1.142
"Sessile epifauna","196-98",8.8,4.9,26.32
"Sessile epifauna","197-103",8.2,5.5,0.112
"Sessile epifauna","197-106",9.375,6.625,12.692
"Sessile epifauna","197-108",10.325,6.65,20.45
"Sessile epifauna","197-118",8,4.8,120.87
"Sessile epifauna","197-123",10.1,5.1,63.868
"Sessile epifauna","197-130",10.6,7.15,9.574
"Sessile epifauna","197-132",9.7,5.3,1.444
"Sessile epifauna","197-133",10,4.9,0.342
"Sessile epifauna","197-137",9.6,5.2,1.486
"Sessile epifauna","197-140",9.3,5.4,0.5
"Sessile epifauna","197-141",8.7,5.1,2.102
"Sessile epifauna","197-144",9.2,7.6,44.54
"Sessile epifauna","197-158",9.7,8.4,0.062
"Sessile epifauna","197-162",11.06,9.94,0.929
"Sessile epifauna","197-86",11.5,5.4,0.534
"Sessile epifauna","197-88",8.3,5.7,0.024
"Sessile epifauna","197-90",10.8,5.3,0.01
"Sessile epifauna","197-91",9.5,4.75,1.488
"Sessile epifauna","197-92",10.3333333333333,4.86666666666667,0.093
"Sessile epifauna","197-93",12.1,6.3,0.066
"Sessile epifauna","197-96",8.9,5.5,0.064
"Sessile epifauna","197-97",9,5.5,1.144
"Sessile epifauna","197-98",8.8,5,1.522
"Sessile epifauna","197-99",9.125,5.7125,15.914
"Sessile epifauna","198-103",9.9,5.2,2.16
"Sessile epifauna","198-109",11.4,7.3,3.152
"Sessile epifauna","198-112",12,4.775,2.528
"Sessile epifauna","198-130",8.8,5.5,8.992
"Sessile epifauna","198-131",9.8,5.46666666666667,2.464
"Sessile epifauna","198-132",9.5,5.8,0.678
"Sessile epifauna","198-136",9.8,4.9,0.052
"Sessile epifauna","198-142",9.8,5.6,0.058
"Sessile epifauna","198-144",7.5,7.2,7.56
"Sessile epifauna","198-145",9.9,9.6,5.694
"Sessile epifauna","198-157",10.8,8.5,0.028
"Sessile epifauna","198-160",8.4,7.6,0.044
"Sessile epifauna","198-86",9.7,4.5,0.704
"Sessile epifauna","198-87",10.02,5.52,0.428
"Sessile epifauna","198-91",9.6,4.6,1.33
"Sessile epifauna","198-92",10.4,5.1,0.046
"Sessile epifauna","198-93",9.675,5.2,1.798
"Sessile epifauna","198-96",11,6,0.01
"Sessile epifauna","198-99",10.8,5.5,0.324
"Sessile epifauna","199-103",10.5,4,26.064
"Sessile epifauna","199-104",9.85,4.35,0.024
"Sessile epifauna","199-105",10.3,6.4,0.95
"Sessile epifauna","199-106",9.96190476190476,6.14761904761905,11.296
"Sessile epifauna","199-112",9.6,5.5,3.42
"Sessile epifauna","199-127",9.8,6.1,32.55
"Sessile epifauna","199-131",10.6666666666667,6.76666666666667,18.997
"Sessile epifauna","199-132",8.9125,5.75,89.212
"Sessile epifauna","199-133",11,4.5,0.016
"Sessile epifauna","199-143",7.9,5.7,0.104
"Sessile epifauna","199-145",10.9,7.7,3.37
"Sessile epifauna","199-147",8.1,7.4,3.578
"Sessile epifauna","199-155",10.7,8.7,0.036
"Sessile epifauna","199-156",11.4666666666667,9.43333333333333,1.346
"Sessile epifauna","199-159",10.8,8.8,0.07
"Sessile epifauna","199-160",11.3,10.7,0.116
"Sessile epifauna","199-86",9.5,4.4,0.58
"Sessile epifauna","199-97",10.7,5.8,0.012
"Sessile epifauna","199-99",10.05,5.15,0.318
"Sessile epifauna","2-10",4.7,4.7,3.852
"Sessile epifauna","2-11",4.5,4.5,1.94
"Sessile epifauna","2-3",5.18571428571429,4.82857142857143,0.192
"Sessile epifauna","2-7",6.1,4.8,0.086
"Sessile epifauna","2-9",5.08461538461538,4.7,5.816
"Sessile epifauna","20-15",5.73333333333333,5,4.664
"Sessile epifauna","20-17",7.1,5.2,0.499
"Sessile epifauna","20-18",6.3,5.4,0.595
"Sessile epifauna","20-19",5.7,5.5,0.045
"Sessile epifauna","200-100",10.6,5.9,0.266
"Sessile epifauna","200-101",10.1,6,0.034
"Sessile epifauna","200-106",11.8,7.1,2.974
"Sessile epifauna","200-109",10.4,6.2,0.181
"Sessile epifauna","200-110",11.8,5.825,3.396
"Sessile epifauna","200-111",12.3,6.9,0.104
"Sessile epifauna","200-112",9.7,5.2,0.028
"Sessile epifauna","200-126",11.7,6.8,8.939
"Sessile epifauna","200-128",9.1,5.8,0.272
"Sessile epifauna","200-130",9.7,4.2,0.074
"Sessile epifauna","200-134",11.7,7,0.306
"Sessile epifauna","200-135",11.1,5.9,0.572
"Sessile epifauna","200-136",10.2,5.6,0.156
"Sessile epifauna","200-138",10.4,4.9,0.17
"Sessile epifauna","200-142",10.25,5.55,0.245
"Sessile epifauna","200-143",7.6,6.7,0.12
"Sessile epifauna","200-146",10.98,7.08,6.69
"Sessile epifauna","200-156",10.6,9.1,0.376
"Sessile epifauna","200-159",11.4,10.3,0.016
"Sessile epifauna","200-88",10.6666666666667,4.3,1.04
"Sessile epifauna","200-89",9.6,4.5,0.898
"Sessile epifauna","200-90",10.9,4.5,0.302
"Sessile epifauna","200-91",10.3,4.3,2.538
"Sessile epifauna","200-92",10.45,5.65,0.134
"Sessile epifauna","201-100",11.3666666666667,6.1,0.6
"Sessile epifauna","201-101",9.6,6,0.055
"Sessile epifauna","201-102",10.1,5.8,0.274
"Sessile epifauna","201-109",8.6,6.2,2.272
"Sessile epifauna","201-110",9.77,6.17,14.132
"Sessile epifauna","201-111",8.83333333333333,7.1,1.508
"Sessile epifauna","201-112",9.7,5.25,1.528
"Sessile epifauna","201-113",7.1,4.8,1.732
"Sessile epifauna","201-114",7.1,4.5,0.204
"Sessile epifauna","201-133",10.3916666666667,7.4,6.642
"Sessile epifauna","201-135",11.5941176470588,6.42941176470588,162.404
"Sessile epifauna","201-141",11.5,5.9,0.03
"Sessile epifauna","201-146",9.8,6.9,0.062
"Sessile epifauna","201-159",10.2,9.6,0.177
"Sessile epifauna","201-165",10.2,10.2,1.942
"Sessile epifauna","201-166",8.73333333333333,8.6,0.874
"Sessile epifauna","201-91",9.05,4.325,5.06
"Sessile epifauna","201-92",9.29,4.64,7.415
"Sessile epifauna","202-100",10.5,5.3,0.158
"Sessile epifauna","202-102",11.5,4.55,1.768
"Sessile epifauna","202-104",10.675,5.3,7.675
"Sessile epifauna","202-106",11.6,4.8,0.04
"Sessile epifauna","202-108",11.3,5.6,2.047
"Sessile epifauna","202-131",10.9,5.4,1.114
"Sessile epifauna","202-137",7.4,4.3,0.04
"Sessile epifauna","202-138",10.1,4.6,0.181
"Sessile epifauna","202-143",11.2,4.8,0.018
"Sessile epifauna","202-145",9.7,6.2,0.004
"Sessile epifauna","202-149",9.1,8.7,0.078
"Sessile epifauna","202-154",9.6,6.7,4.84
"Sessile epifauna","202-156",11.925,9.65,4
"Sessile epifauna","202-163",9.1,8.15,0.256
"Sessile epifauna","202-164",9.14,8.4,0.879
"Sessile epifauna","202-165",10,9.8,0.146
"Sessile epifauna","202-93",9.7,5.2,0.242
"Sessile epifauna","202-94",8.23333333333333,5.16666666666667,7.644
"Sessile epifauna","202-99",9.5,7.05,9.737
"Sessile epifauna","203-103",10.4,3.9,0.214
"Sessile epifauna","203-108",9.1,5.35,0.128
"Sessile epifauna","203-109",10.6,7.575,4.709
"Sessile epifauna","203-128",10.88,5.32,35.52
"Sessile epifauna","203-133",8.72608695652174,6.54347826086957,39.562
"Sessile epifauna","203-136",10.075,5.875,4.89
"Sessile epifauna","203-140",10.7,5.5,0.024
"Sessile epifauna","203-141",12.6,6,0.016
"Sessile epifauna","203-153",11.04,6.06,85.925
"Sessile epifauna","203-154",11.6,7,2.093
"Sessile epifauna","203-155",7.6,6.6,0.616
"Sessile epifauna","203-156",8,6.6,0.966
"Sessile epifauna","203-158",13.3,9.1,3.991
"Sessile epifauna","203-161",9.42,8.6,1.185
"Sessile epifauna","203-162",12.2,10.9,3.493
"Sessile epifauna","203-163",11.2,10.1,0.234
"Sessile epifauna","203-164",9.4,8.8,0.142
"Sessile epifauna","203-165",10.2,10,0.381
"Sessile epifauna","203-166",10.4,10.1,0.64
"Sessile epifauna","203-96",6.9,6.7,51.25
"Sessile epifauna","204-103",11.1,3.6,0.484
"Sessile epifauna","204-104",11.5,5.2,0.018
"Sessile epifauna","204-105",10.7,4.3,0.036
"Sessile epifauna","204-107",6.8,5,3.342
"Sessile epifauna","204-108",10.42,6.7,0.5
"Sessile epifauna","204-109",10.8,7.8,2.023
"Sessile epifauna","204-110",8.75,6.5,8.41
"Sessile epifauna","204-112",9.3,6.95,8.17
"Sessile epifauna","204-137",7.1,4.8,22.222
"Sessile epifauna","204-139",10.4,6.13333333333333,2.342
"Sessile epifauna","204-147",7.9,5.3,0.008
"Sessile epifauna","204-154",11.6,6.6,0.782
"Sessile epifauna","204-162",10.1,9.9,8.704
"Sessile epifauna","204-163",9.6,9.5,0.4
"Sessile epifauna","204-164",13.4,10.5,2.268
"Sessile epifauna","204-166",10.2,9.9,2.778
"Sessile epifauna","204-94",9.96666666666667,4.33333333333333,6.092
"Sessile epifauna","204-95",9.25,5.05,0.948
"Sessile epifauna","204-96",10,8.2,22.163
"Sessile epifauna","205-102",12.7,5.2,4.024
"Sessile epifauna","205-103",12,6.3,0.038
"Sessile epifauna","205-106",10.74375,6.05,15.679
"Sessile epifauna","205-109",9.8,4.6,0.338
"Sessile epifauna","205-110",10.2,6.42,3.532
"Sessile epifauna","205-111",9.52777777777778,7.17777777777778,60.084
"Sessile epifauna","205-117",8.3,3.7,0.798
"Sessile epifauna","205-118",10.4,4.4,0.04
"Sessile epifauna","205-129",10.4333333333333,6.4,25.936
"Sessile epifauna","205-134",9.6,5.9,18.58
"Sessile epifauna","205-137",9.7,6.4,0.442
"Sessile epifauna","205-138",10.88,7.06,10.158
"Sessile epifauna","205-139",9.86666666666667,5.79444444444444,9.635
"Sessile epifauna","205-140",11.3,6.3,0.632
"Sessile epifauna","205-145",9.5,4.4,0.02
"Sessile epifauna","205-146",10,6.2,0.052
"Sessile epifauna","205-148",9.6,5,0.058
"Sessile epifauna","205-149",8.7,5,0.024
"Sessile epifauna","205-151",13.8,5.1,5.624
"Sessile epifauna","205-155",13,5.9,2.858
"Sessile epifauna","205-156",7.8,6.5,23.012
"Sessile epifauna","205-159",11.8,9.7,3.538
"Sessile epifauna","205-163",8.8,8.8,0.306
"Sessile epifauna","205-164",9.15555555555556,8.74444444444445,22.294
"Sessile epifauna","205-165",8.7,8.7,0.206
"Sessile epifauna","205-95",9.3,5.8,0.018
"Sessile epifauna","205-96",8.5,6.9,26.448
"Sessile epifauna","205-99",8.72,6.46,6.779
"Sessile epifauna","206-100",10.2666666666667,5.6,16.712
"Sessile epifauna","206-101",8.9,6.4,1.674
"Sessile epifauna","206-102",9.73333333333333,5.38333333333333,9.939
"Sessile epifauna","206-108",11.4,6.6,0.608
"Sessile epifauna","206-111",10.03,6.77,48.894
"Sessile epifauna","206-112",10.3,6.3,2.308
"Sessile epifauna","206-115",10.0333333333333,5.86666666666667,0.804
"Sessile epifauna","206-117",9.4,5.3,4.808
"Sessile epifauna","206-144",10,6.3,0.078
"Sessile epifauna","206-149",8.8,5.8,1.586
"Sessile epifauna","206-152",9.7,4.8,0.006
"Sessile epifauna","206-159",8.7,7.6,0.668
"Sessile epifauna","206-162",11.7,8.9,0.116
"Sessile epifauna","206-164",8.26666666666667,7.5,0.956
"Sessile epifauna","206-165",13,10.8,2.041
"Sessile epifauna","206-99",10.7,6.44285714285714,2.358
"Sessile epifauna","207-100",9.325,5.075,0.732
"Sessile epifauna","207-101",10,5.63636363636364,1.698
"Sessile epifauna","207-103",10,5,4.942
"Sessile epifauna","207-104",10.88,5.38,1.787
"Sessile epifauna","207-107",7.5,4.85,0.11
"Sessile epifauna","207-110",9.3,5.4,0.01
"Sessile epifauna","207-111",10.1,7.375,19.934
"Sessile epifauna","207-115",9.45,5.95,12.398
"Sessile epifauna","207-116",6.9,6.4,0.652
"Sessile epifauna","207-141",11.2210526315789,6.89473684210526,10.148
"Sessile epifauna","207-150",10.3,5.1,0.014
"Sessile epifauna","207-153",10.4,6.23333333333333,0.13
"Sessile epifauna","207-160",14,7.3,21.772
"Sessile epifauna","207-167",9.4,8.51,3.153
"Sessile epifauna","207-169",9.3,9.1,24.926
